# source, target 
23,164
23,58
23,58
23,164
23,185
23,164
23,164
23,185
23,164
23,185
23,164
23,58
23,58
23,164
23,58
23,164
23,121
23,103
23,103
23,103
23,103
23,204
23,164
23,164
23,86
23,164
23,164
23,164
23,164
23,164
23,164
23,287
23,204
23,266
23,204
23,287
23,287
23,287
23,204
23,204
23,204
23,204
23,204
23,204
23,204
23,204
23,204
23,287
23,204
23,287
23,204
23,204
23,204
23,204
23,164
23,266
23,193
23,164
23,58
23,86
23,53
23,58
23,86
23,53
23,58
23,86
23,58
23,86
23,58
23,86
23,58
23,86
23,58
23,58
23,58
23,58
23,58
23,58
23,53
23,58
23,58
23,58
23,58
23,164
23,143
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,58
23,58
23,164
23,58
23,164
23,164
23,164
23,58
23,58
23,58
23,164
23,58
23,58
23,58
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,164
23,58
23,58
23,58
23,266
23,121
23,266
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,164
23,58
23,58
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,164
23,164
23,164
23,58
23,164
23,58
23,58
23,58
23,164
23,58
23,164
23,164
23,164
23,164
23,164
23,58
23,164
23,58
23,164
23,58
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,164
23,58
23,164
23,164
23,58
23,164
23,58
23,164
23,58
23,58
23,164
23,164
23,164
23,58
23,58
23,58
23,164
23,58
23,58
23,164
23,58
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,164
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,121
23,109
23,241
23,164
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
23,58
24,279
24,52
24,52
24,52
24,52
24,52
24,52
24,52
24,52
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,241
25,66
25,66
25,66
25,66
25,66
25,66
25,264
25,268
25,111
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,111
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,37
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,60
25,268
25,43
25,66
25,66
25,66
25,66
25,209
25,66
25,66
25,66
25,66
25,66
25,63
25,63
25,63
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,37
25,37
25,37
25,37
25,37
25,37
25,66
25,66
25,73
25,66
25,73
25,76
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,66
25,66
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,219
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,72
25,66
25,66
25,66
25,109
25,66
25,277
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,66
25,73
25,73
25,66
25,73
25,66
25,66
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,46
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,241
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,241
25,66
25,66
25,66
25,66
25,158
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,241
25,66
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,66
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,76
25,73
25,66
25,158
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,129
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,180
25,72
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,91
25,180
25,132
25,219
25,46
25,242
25,194
25,43
25,73
25,39
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,264
25,241
25,109
25,73
25,37
25,73
25,129
25,158
25,63
25,63
25,63
25,63
25,230
25,265
25,73
25,73
25,66
25,44
25,66
25,66
25,37
25,50
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,27
25,66
25,66
25,73
25,73
25,73
25,66
25,66
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,275
25,66
25,197
25,66
25,315
25,66
25,88
25,66
25,88
25,88
25,66
25,66
25,66
25,66
25,66
25,88
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,147
25,66
25,66
25,37
25,73
25,66
25,219
25,73
25,66
25,73
25,66
25,39
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,76
25,73
25,73
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,209
25,66
25,219
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,48
25,48
25,66
25,48
25,48
25,48
25,48
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,306
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,109
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,43
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,72
25,66
25,72
25,72
25,66
25,66
25,66
25,217
25,147
25,66
25,147
25,66
25,66
25,66
25,66
25,194
25,66
25,66
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,73
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,66
25,66
25,66
25,66
25,73
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,73
25,73
25,66
25,66
25,43
25,44
25,37
25,66
25,66
25,66
25,66
25,111
25,66
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,66
25,73
25,66
25,73
25,73
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,66
25,73
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,222
25,222
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,222
25,73
25,222
25,73
25,222
25,73
25,222
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,222
25,222
25,73
25,73
25,73
25,222
25,73
25,222
25,73
25,222
25,222
25,73
25,222
25,222
25,222
25,66
25,66
25,222
25,73
25,222
25,73
25,222
25,73
25,222
25,73
25,222
25,73
25,222
25,73
25,73
25,73
25,73
25,222
25,73
25,222
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,66
25,66
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,73
25,66
25,73
25,66
25,73
25,222
25,73
25,66
25,222
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,73
25,66
25,66
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,66
25,66
25,66
25,66
25,73
25,66
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
25,73
